schema_version,evidence_type,scheduler,workload,seed,job_id,home_cluster,dispatch_cluster,stolen,arrival_cycle,dispatch_cycle,release_cycle,dependency_wait_cycles,queue_wait_cycles,link_start_cycle,home_link_end_cycle,remote_copy_start_cycle,link_end_cycle,home_link_bundle,execution_link_bundle,base_link_bytes,remote_copy_bytes,memory_start_cycle,memory_end_cycle,compute_start_cycle,compute_end_cycle,preferred_channel,preferred_link_bundle
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,113,0,2,1,0,9031613,8741037,8741037,290576,9091519,9165249,9165249,9239306,3,2,1179680,1184912,9035952,9109680,9239306,9257738,2,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,114,0,3,1,0,9031613,8741037,8741037,290576,9165249,9238979,9238979,9313036,3,3,1179680,1184912,9109680,9183408,9313036,9331468,2,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,120,1,1,0,0,9054390,8741037,8741037,313353,9054390,9128120,9128120,9128120,1,1,1179680,0,9054390,9128118,9128120,9146552,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,115,0,0,0,0,9109951,8741037,8741037,368914,9313036,9386766,9386766,9386766,3,3,1179680,0,9183408,9257136,9386766,9405198,2,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,121,1,1,0,0,9146552,8741037,8741037,405515,9146552,9220282,9220282,9220282,1,1,1179680,0,9146552,9220280,9220282,9238714,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,122,1,1,0,0,9238714,8741037,8741037,497677,9238714,9312444,9312444,9312444,1,1,1179680,0,9238714,9312442,9312444,9330876,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,124,2,2,0,0,9405199,9405198,9405198,1,9405199,9847569,9847569,9847569,3,3,7077920,0,9405199,9847567,9847569,9958161,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,125,2,0,1,0,9958161,9405198,9405198,552963,9958161,10013459,10013459,10069220,3,0,884768,892176,9958161,10013457,10069220,10083044,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,126,0,0,0,0,10083045,10083044,10083044,1,10083045,10156775,10156775,10156775,2,2,1179680,0,10083045,10156773,10156775,10175207,0,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,127,1,1,0,0,10083045,10083044,10083044,1,10083045,10101479,10101479,10101479,0,0,294944,0,10083045,10101477,10101479,10106087,1,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,128,2,2,0,0,10083045,10083044,10083044,1,10156775,10175209,10175209,10175209,2,2,294944,0,10083045,10101477,10175209,10179817,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,129,3,3,0,0,10179818,10179817,10179817,1,10179818,10245356,10245356,10245356,0,0,1048608,0,10179818,10245354,10245356,10261740,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,130,3,0,1,0,10261740,10179817,10179817,81923,10261740,10269934,10269934,10278223,0,0,131104,132624,10261740,10269932,10278223,10280271,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,131,0,0,0,0,10280272,10280271,10280271,1,10280272,10354002,10354002,10354002,2,2,1179680,0,10280272,10354000,10354002,10372434,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,138,1,1,0,0,10280272,10280271,10280271,1,10280272,10354002,10354002,10354002,0,0,1179680,0,10354000,10427728,10427728,10446160,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,132,0,0,0,0,10372434,10280271,10280271,92163,10372434,10446164,10446164,10446164,2,2,1179680,0,10427728,10501456,10501456,10519888,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,137,0,2,1,0,10372434,10280271,10280271,92163,10446164,10501462,10501462,10557023,2,2,884768,888976,10501456,10556752,10557023,10570847,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,144,1,3,1,0,10372434,10280271,10280271,92163,10372434,10427732,10427732,10483293,0,3,884768,888976,10556752,10612048,10612048,10625872,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,139,1,1,0,0,10446160,10280271,10280271,165889,10446160,10519890,10519890,10519890,0,0,1179680,0,10612048,10685776,10685776,10704208,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,133,0,0,0,0,10519888,10280271,10280271,239617,10557023,10630753,10630753,10630753,2,2,1179680,0,10685776,10759504,10759504,10777936,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,134,0,2,1,0,10570847,10280271,10280271,290576,10630753,10704483,10704483,10778540,2,2,1179680,1184912,10759504,10833232,10833232,10851664,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,135,0,3,1,0,10625872,10280271,10280271,345601,10778540,10852270,10852270,10926327,2,3,1179680,1184912,10833232,10906960,10926327,10944759,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,140,1,1,0,0,10704208,10280271,10280271,423937,10704208,10777938,10777938,10777938,0,0,1179680,0,10906960,10980688,10980688,10999120,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,136,0,0,0,0,10777936,10280271,10280271,497665,10852270,10926000,10926000,10926000,2,2,1179680,0,10980688,11054416,11054416,11072848,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,141,1,2,1,0,10851664,10280271,10280271,571393,10851664,10925394,10926000,11000057,0,2,1179680,1184912,11054416,11128144,11128144,11146576,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,142,1,3,1,0,10944759,10280271,10280271,664488,10944759,11018489,11018489,11092546,0,3,1179680,1184912,11128144,11201872,11201872,11220304,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,143,1,1,0,0,10999120,10280271,10280271,718849,11018489,11092219,11092219,11092219,0,0,1179680,0,11201872,11275600,11275600,11294032,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,145,2,2,0,0,11294033,11294032,11294032,1,11294033,11736403,11736403,11736403,2,2,7077920,0,11294033,11736401,11736403,11846995,2,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,146,2,0,1,0,11846995,11294032,11294032,552963,11846995,11902293,11902293,11958054,2,0,884768,892176,11846995,11902291,11958054,11971878,2,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,147,0,0,0,0,11971879,11971878,11971878,1,11971879,12045609,12045609,12045609,1,1,1179680,0,11971879,12045607,12045609,12064041,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,148,1,1,0,0,11971879,11971878,11971878,1,11971879,11990313,11990313,11990313,3,3,294944,0,11971879,11990311,11990313,11994921,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,149,2,2,0,0,11971879,11971878,11971878,1,12045609,12064043,12064043,12064043,1,1,294944,0,12045607,12064039,12064043,12068651,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,150,3,3,0,0,12068652,12068651,12068651,1,12068652,12134190,12134190,12134190,3,3,1048608,0,12068652,12134188,12134190,12150574,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,151,3,0,1,0,12150574,12068651,12068651,81923,12150574,12158768,12158768,12167057,3,0,131104,132624,12150574,12158766,12167057,12169105,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,152,0,0,0,0,12169106,12169105,12169105,1,12169106,12242836,12242836,12242836,1,1,1179680,0,12169106,12242834,12242836,12261268,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,159,1,1,0,0,12169106,12169105,12169105,1,12169106,12242836,12242836,12242836,3,3,1179680,0,12169106,12242834,12242836,12261268,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,153,0,0,0,0,12261268,12169105,12169105,92163,12261268,12334998,12334998,12334998,1,1,1179680,0,12261268,12334996,12334998,12353430,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,160,1,1,0,0,12261268,12169105,12169105,92163,12261268,12334998,12334998,12334998,3,3,1179680,0,12261268,12334996,12334998,12353430,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,158,0,2,1,0,12261268,12169105,12169105,92163,12334998,12390296,12390296,12445857,1,2,884768,888976,12334996,12390292,12445857,12459681,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,165,1,3,1,0,12261268,12169105,12169105,92163,12334998,12390296,12390296,12445857,3,3,884768,888976,12334996,12390292,12445857,12459681,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,154,0,0,0,0,12353430,12169105,12169105,184325,12390296,12464026,12464026,12464026,1,1,1179680,0,12390292,12464020,12464026,12482458,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,161,1,1,0,0,12353430,12169105,12169105,184325,12445857,12519587,12519587,12519587,3,3,1179680,0,12390292,12464020,12519587,12538019,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,155,0,2,1,0,12459681,12169105,12169105,290576,12464026,12537756,12537756,12611813,1,2,1179680,1184912,12464020,12537748,12611813,12630245,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,162,1,3,1,0,12459681,12169105,12169105,290576,12519587,12593317,12593317,12667374,3,3,1179680,1184912,12464020,12537748,12667374,12685806,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,156,0,0,0,0,12482458,12169105,12169105,313353,12537756,12611486,12611486,12611486,1,1,1179680,0,12537748,12611476,12611486,12629918,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,163,1,1,0,0,12538019,12169105,12169105,368914,12667374,12741104,12741104,12741104,3,3,1179680,0,12538019,12611747,12741104,12759536,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,157,0,0,0,0,12629918,12169105,12169105,460813,12629918,12703648,12703648,12703648,1,1,1179680,0,12629918,12703646,12703648,12722080,1,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,164,1,2,1,0,12630245,12169105,12169105,461140,12741104,12814834,12814834,12888891,3,2,1179680,1184912,12630245,12703973,12888891,12907323,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,166,2,2,0,0,12907324,12907323,12907323,1,12907324,13349694,13349694,13349694,1,1,7077920,0,12907324,13349692,13349694,13460286,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,167,2,0,1,0,13460286,12907323,12907323,552963,13460286,13515584,13515584,13571345,1,0,884768,892176,13460286,13515582,13571345,13585169,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,168,0,0,0,0,13585170,13585169,13585169,1,13585170,13658900,13658900,13658900,0,0,1179680,0,13585170,13658898,13658900,13677332,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,169,1,1,0,0,13585170,13585169,13585169,1,13585170,13603604,13603604,13603604,2,2,294944,0,13585170,13603602,13603604,13608212,0,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,170,2,2,0,0,13585170,13585169,13585169,1,13658900,13677334,13677334,13677334,0,0,294944,0,13585170,13603602,13677334,13681942,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,171,3,3,0,0,13681943,13681942,13681942,1,13681943,13747481,13747481,13747481,2,2,1048608,0,13681943,13747479,13747481,13763865,0,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,172,3,0,1,0,13763865,13681942,13681942,81923,13763865,13772059,13772059,13780348,2,0,131104,132624,13763865,13772057,13780348,13782396,0,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,173,0,0,0,0,13782397,13782396,13782396,1,13782397,13856127,13856127,13856127,0,0,1179680,0,13782397,13856125,13856127,13874559,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,180,1,1,0,0,13782397,13782396,13782396,1,13782397,13856127,13856127,13856127,2,2,1179680,0,13782397,13856125,13856127,13874559,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,174,0,0,0,0,13874559,13782396,13782396,92163,13874559,13948289,13948289,13948289,0,0,1179680,0,13874559,13948287,13948289,13966721,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,181,1,1,0,0,13874559,13782396,13782396,92163,13874559,13948289,13948289,13948289,2,2,1179680,0,13874559,13948287,13948289,13966721,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,186,1,2,1,0,13874559,13782396,13782396,92163,13948289,14003587,14003587,14059148,2,2,884768,888976,13948287,14003583,14059148,14072972,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,179,0,3,1,0,13874559,13782396,13782396,92163,13948289,14003587,14003587,14059148,0,3,884768,888976,13948287,14003583,14059148,14072972,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,175,0,0,0,0,13966721,13782396,13782396,184325,14003587,14077317,14077317,14077317,0,0,1179680,0,14003583,14077311,14077317,14095749,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,182,1,1,0,0,13966721,13782396,13782396,184325,14059148,14132878,14132878,14132878,2,2,1179680,0,14003583,14077311,14132878,14151310,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,183,1,2,1,0,14072972,13782396,13782396,290576,14132878,14206608,14206608,14280665,2,2,1179680,1184912,14077311,14151039,14280665,14299097,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,176,0,3,1,0,14072972,13782396,13782396,290576,14077317,14151047,14151047,14225104,0,3,1179680,1184912,14077311,14151039,14225104,14243536,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,177,0,0,0,0,14095749,13782396,13782396,313353,14151047,14224777,14224777,14224777,0,0,1179680,0,14151039,14224767,14224777,14243209,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,184,1,1,0,0,14151310,13782396,13782396,368914,14280665,14354395,14354395,14354395,2,2,1179680,0,14151310,14225038,14354395,14372827,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,178,0,0,0,0,14243209,13782396,13782396,460813,14243209,14316939,14316939,14316939,0,0,1179680,0,14243209,14316937,14316939,14335371,2,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,185,1,3,1,0,14243536,13782396,13782396,461140,14354395,14428125,14428125,14502182,2,3,1179680,1184912,14243536,14317264,14502182,14520614,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,187,2,2,0,0,14520615,14520614,14520614,1,14520615,14962985,14962985,14962985,0,0,7077920,0,14520615,14962983,14962985,15073577,1,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,188,2,0,1,0,15073577,14520614,14520614,552963,15073577,15128875,15128875,15184636,0,0,884768,892176,15073577,15128873,15184636,15198460,1,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,189,0,0,0,0,15198461,15198460,15198460,1,15198461,15272191,15272191,15272191,3,3,1179680,0,15198461,15272189,15272191,15290623,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,190,1,1,0,0,15198461,15198460,15198460,1,15198461,15216895,15216895,15216895,1,1,294944,0,15198461,15216893,15216895,15221503,2,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,191,2,2,0,0,15198461,15198460,15198460,1,15272191,15290625,15290625,15290625,3,3,294944,0,15272189,15290621,15290625,15295233,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,192,3,3,0,0,15295234,15295233,15295233,1,15295234,15360772,15360772,15360772,1,1,1048608,0,15295234,15360770,15360772,15377156,2,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,193,3,0,1,0,15377156,15295233,15295233,81923,15377156,15385350,15385350,15393639,1,0,131104,132624,15377156,15385348,15393639,15395687,2,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,194,0,0,0,0,15395688,15395687,15395687,1,15395688,15469418,15469418,15469418,3,3,1179680,0,15395688,15469416,15469418,15487850,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,201,1,1,0,0,15395688,15395687,15395687,1,15395688,15469418,15469418,15469418,1,1,1179680,0,15469416,15543144,15543144,15561576,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,195,0,0,0,0,15487850,15395687,15395687,92163,15487850,15561580,15561580,15561580,3,3,1179680,0,15543144,15616872,15616872,15635304,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,200,0,2,1,0,15487850,15395687,15395687,92163,15561580,15616878,15616878,15672439,3,2,884768,888976,15616872,15672168,15672439,15686263,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,207,1,3,1,0,15487850,15395687,15395687,92163,15487850,15543148,15616878,15672439,1,3,884768,888976,15672168,15727464,15727464,15741288,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,202,1,1,0,0,15561576,15395687,15395687,165889,15561576,15635306,15635306,15635306,1,1,1179680,0,15727464,15801192,15801192,15819624,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,196,0,0,0,0,15635304,15395687,15395687,239617,15672439,15746169,15746169,15746169,3,3,1179680,0,15801192,15874920,15874920,15893352,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,197,0,2,1,0,15686263,15395687,15395687,290576,15746169,15819899,15819899,15893956,3,2,1179680,1184912,15874920,15948648,15948648,15967080,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,198,0,3,1,0,15741288,15395687,15395687,345601,15819899,15893629,15893629,15967686,3,3,1179680,1184912,15948648,16022376,16022376,16040808,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,203,1,1,0,0,15819624,15395687,15395687,423937,15819624,15893354,15893354,15893354,1,1,1179680,0,16022376,16096104,16096104,16114536,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,199,0,0,0,0,15893352,15395687,15395687,497665,15967686,16041416,16041416,16041416,3,3,1179680,0,16096104,16169832,16169832,16188264,3,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,204,1,2,1,0,15967080,15395687,15395687,571393,15967080,16040810,16040810,16114867,1,2,1179680,1184912,16169832,16243560,16243560,16261992,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,205,1,3,1,0,16040808,15395687,15395687,645121,16040810,16114540,16114540,16188597,1,3,1179680,1184912,16243560,16317288,16317288,16335720,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,206,1,1,0,0,16114536,15395687,15395687,718849,16114540,16188270,16188270,16188270,1,1,1179680,0,16317288,16391016,16391016,16409448,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,208,2,2,0,0,16409449,16409448,16409448,1,16409449,16851819,16851819,16851819,3,3,7077920,0,16409449,16851817,16851819,16962411,2,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,209,2,0,1,0,16962411,16409448,16409448,552963,16962411,17017709,17017709,17073470,3,0,884768,892176,16962411,17017707,17073470,17087294,2,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,210,0,0,0,0,17087295,17087294,17087294,1,17087295,17161025,17161025,17161025,2,2,1179680,0,17087295,17161023,17161025,17179457,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,211,1,1,0,0,17087295,17087294,17087294,1,17087295,17105729,17105729,17105729,0,0,294944,0,17087295,17105727,17105729,17110337,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,212,2,2,0,0,17087295,17087294,17087294,1,17161025,17179459,17179459,17179459,2,2,294944,0,17161023,17179455,17179459,17184067,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,213,3,3,0,0,17184068,17184067,17184067,1,17184068,17249606,17249606,17249606,0,0,1048608,0,17184068,17249604,17249606,17265990,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,214,3,0,1,0,17265990,17184067,17184067,81923,17265990,17274184,17274184,17282473,0,0,131104,132624,17265990,17274182,17282473,17284521,3,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,215,0,0,0,0,17284522,17284521,17284521,1,17284522,17358252,17358252,17358252,2,2,1179680,0,17284522,17358250,17358252,17376684,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,222,1,1,0,0,17284522,17284521,17284521,1,17284522,17358252,17358252,17358252,0,0,1179680,0,17284522,17358250,17358252,17376684,0,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,216,0,0,0,0,17376684,17284521,17284521,92163,17376684,17450414,17450414,17450414,2,2,1179680,0,17376684,17450412,17450414,17468846,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,223,1,1,0,0,17376684,17284521,17284521,92163,17376684,17450414,17450414,17450414,0,0,1179680,0,17376684,17450412,17450414,17468846,0,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,221,0,2,1,0,17376684,17284521,17284521,92163,17450414,17505712,17505712,17561273,2,2,884768,888976,17450412,17505708,17561273,17575097,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,228,1,3,1,0,17376684,17284521,17284521,92163,17450414,17505712,17505712,17561273,0,3,884768,888976,17450412,17505708,17561273,17575097,0,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,217,0,0,0,0,17468846,17284521,17284521,184325,17561273,17635003,17635003,17635003,2,2,1179680,0,17505708,17579436,17635003,17653435,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,224,1,1,0,0,17468846,17284521,17284521,184325,17505712,17579442,17579442,17579442,0,0,1179680,0,17505708,17579436,17579442,17597874,0,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,218,0,2,1,0,17575097,17284521,17284521,290576,17635003,17708733,17708733,17782790,2,2,1179680,1184912,17579436,17653164,17782790,17801222,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,219,0,3,1,0,17575097,17284521,17284521,290576,17782790,17856520,17856520,17930577,2,3,1179680,1184912,17653164,17726892,17930577,17949009,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,225,1,1,0,0,17597874,17284521,17284521,313353,17597874,17671604,17671604,17671604,0,0,1179680,0,17597874,17671602,17671604,17690036,0,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,220,0,0,0,0,17653435,17284521,17284521,368914,17856520,17930250,17930250,17930250,2,2,1179680,0,17726892,17800620,17930250,17948682,1,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,226,1,1,0,0,17690036,17284521,17284521,405515,17690036,17763766,17763766,17763766,0,0,1179680,0,17690036,17763764,17763766,17782198,0,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,227,1,1,0,0,17782198,17284521,17284521,497677,17782198,17855928,17855928,17855928,0,0,1179680,0,17782198,17855926,17855928,17874360,0,0
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,229,2,2,0,0,17949010,17949009,17949009,1,17949010,18391380,18391380,18391380,2,2,7077920,0,17949010,18391378,18391380,18501972,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,230,2,0,1,0,18501972,17949009,17949009,552963,18501972,18557270,18557270,18613031,2,0,884768,892176,18501972,18557268,18613031,18626855,3,2
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,231,0,0,0,0,18626856,18626855,18626855,1,18626856,18700586,18700586,18700586,1,1,1179680,0,18626856,18700584,18700586,18719018,3,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,232,1,1,0,0,18626856,18626855,18626855,1,18626856,18645290,18645290,18645290,3,3,294944,0,18626856,18645288,18645290,18649898,0,3
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,233,2,2,0,0,18626856,18626855,18626855,1,18700586,18719020,18719020,18719020,1,1,294944,0,18626856,18645288,18719020,18723628,2,1
varp.k26.scheduler-event.v2,analytical-model,S3,gemma3_1b_dependency_aware_tiles,0,234,3,3,0,0,18723629,18723628,18723628,1,18723629,18789167,18789167,18789167,3,3,1048608,0,18723629,18789165,18789167,18805551,1,3
