schema_version,evidence_type,scheduler,workload,seed,process_repetition,clusters,channels,bundles,link_width_bits,service_overlap_mode,external_link_enabled,jobs,ledger_sha256,completed_jobs,total_completion_cycles,throughput_jobs_per_kcycle,mean_tile_latency_cycles,p50_tile_latency_cycles,p95_tile_latency_cycles,p99_tile_latency_cycles,cluster_utilization_mean,cluster_compute_utilization_mean,cluster_reservation_occupancy_mean,cluster_idle_cycles,cluster_compute_idle_cycles,queue_wait_mean_cycles,dependency_wait_mean_cycles,dependency_edge_count,max_queue_depth,queue_imbalance,ingress_backlog_final,steal_attempts,successful_steals,steal_success_rate,remote_weight_bytes,activation_retransmission_bytes,partial_sum_traffic_bytes,charged_link_bytes,base_link_bytes,incremental_remote_link_bytes,base_link_service_cycles,incremental_remote_link_service_cycles,base_memory_service_cycles,incremental_remote_memory_service_cycles,remote_copy_cycles,remote_transfer_semantics,link_bundle_utilization_mean,ddr_channel_utilization_mean,request_serializer_wait,request_credit_wait,request_cdc_wait,outstanding_table_full_wait,response_serializer_wait,response_cdc_wait,consumer_fifo_full_wait,bundle_contention_wait,memory_command_wait,central_queue_control_cycles,oracle_resource_lower_bound_cycles,oracle_schedule_kind,starvation_ratio,completion_reordered,timed_out,correctness,input_job_id_count,completed_job_id_count,duplicate_completion_count,subset
varp.k26.scheduler-model.v2,analytical-model,S3,skew,31,2,4,4,4,128,full,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,241626,4.138627465587312,100100.894,91190.0,222046.1,233763.55,0.07334475594513835,0.07334475594513835,0.9927418820822262,7015,895616,99141.405,0,0,775,713,0,597,545,0.9128978224455612,1382912,99136,35264,6094864,4568832,1526032,285552,95377,283552,0,95377,prefetch-home-then-copy-to-thief,0.3941308054596773,0.2933790237805534,379929,468082,1000,0,3698,1000,0,468082,102152,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,43,0,4,4,4,128,full,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,241073,4.148121108543885,100705.595,91167.5,219452.35,232937.46,0.07253404570399838,0.07253404570399838,0.9921662732865149,7554,894348,99748.857,0,0,786,725,0,610,543,0.8901639344262295,1422848,103360,34880,6078192,4508416,1569776,281776,98111,279776,0,98111,prefetch-home-then-copy-to-thief,0.3939543208903527,0.2901361828159935,378887,459316,1000,0,3636,1000,0,459316,97513,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,43,1,4,4,4,128,full,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,241073,4.148121108543885,100705.595,91167.5,219452.35,232937.46,0.07253404570399838,0.07253404570399838,0.9921662732865149,7554,894348,99748.857,0,0,786,725,0,610,543,0.8901639344262295,1422848,103360,34880,6078192,4508416,1569776,281776,98111,279776,0,98111,prefetch-home-then-copy-to-thief,0.3939543208903527,0.2901361828159935,378887,459316,1000,0,3636,1000,0,459316,97513,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,43,2,4,4,4,128,full,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,241073,4.148121108543885,100705.595,91167.5,219452.35,232937.46,0.07253404570399838,0.07253404570399838,0.9921662732865149,7554,894348,99748.857,0,0,786,725,0,610,543,0.8901639344262295,1422848,103360,34880,6078192,4508416,1569776,281776,98111,279776,0,98111,prefetch-home-then-copy-to-thief,0.3939543208903527,0.2901361828159935,378887,459316,1000,0,3636,1000,0,459316,97513,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,19,0,4,4,4,128,sequential,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,277418,3.6046687669870017,128856.81,127205.5,255987.19999999998,268634.56999999995,0.061553323865070037,0.061553323865070037,0.9922797006683056,8567,1041368,127755.705,0,0,782,718,0,663,595,0.8974358974358975,1651200,114752,39712,6218640,4403456,1815184,275216,113449,273216,0,113449,prefetch-home-then-copy-to-thief,0.3502521465802507,0.24621329546028015,387665,257232,1000,0,3616,1000,0,257232,759585,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,19,1,4,4,4,128,sequential,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,277418,3.6046687669870017,128856.81,127205.5,255987.19999999998,268634.56999999995,0.061553323865070037,0.061553323865070037,0.9922797006683056,8567,1041368,127755.705,0,0,782,718,0,663,595,0.8974358974358975,1651200,114752,39712,6218640,4403456,1815184,275216,113449,273216,0,113449,prefetch-home-then-copy-to-thief,0.3502521465802507,0.24621329546028015,387665,257232,1000,0,3616,1000,0,257232,759585,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,19,2,4,4,4,128,sequential,True,1000,1844155b9c0597662b0c4de6a0ede6d0b5793d21353d6c7456c5f8a27f523950,1000,277418,3.6046687669870017,128856.81,127205.5,255987.19999999998,268634.56999999995,0.061553323865070037,0.061553323865070037,0.9922797006683056,8567,1041368,127755.705,0,0,782,718,0,663,595,0.8974358974358975,1651200,114752,39712,6218640,4403456,1815184,275216,113449,273216,0,113449,prefetch-home-then-copy-to-thief,0.3502521465802507,0.24621329546028015,387665,257232,1000,0,3616,1000,0,257232,759585,0,68804,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,23,0,4,4,4,128,sequential,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,290565,3.4415707328824876,129899.983,125180.0,268363.75,282290.06,0.05990398017655258,0.05990398017655258,0.995733312683909,4959,1092636,128742.682,0,0,798,736,0,655,615,0.9389312977099237,1816064,123264,41088,6478192,4487936,1990256,280496,124391,278496,0,124391,prefetch-home-then-copy-to-thief,0.34836181233114794,0.2396159207062103,403887,279909,1000,0,3624,1000,0,279909,809181,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,23,1,4,4,4,128,sequential,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,290565,3.4415707328824876,129899.983,125180.0,268363.75,282290.06,0.05990398017655258,0.05990398017655258,0.995733312683909,4959,1092636,128742.682,0,0,798,736,0,655,615,0.9389312977099237,1816064,123264,41088,6478192,4487936,1990256,280496,124391,278496,0,124391,prefetch-home-then-copy-to-thief,0.34836181233114794,0.2396159207062103,403887,279909,1000,0,3624,1000,0,279909,809181,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,23,2,4,4,4,128,sequential,True,1000,f1f60362cbf6828488e9910a26e101f0015cae12955cdb1d50fc0fd53bb8a82b,1000,290565,3.4415707328824876,129899.983,125180.0,268363.75,282290.06,0.05990398017655258,0.05990398017655258,0.995733312683909,4959,1092636,128742.682,0,0,798,736,0,655,615,0.9389312977099237,1816064,123264,41088,6478192,4487936,1990256,280496,124391,278496,0,124391,prefetch-home-then-copy-to-thief,0.34836181233114794,0.2396159207062103,403887,279909,1000,0,3624,1000,0,279909,809181,0,70124,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,29,0,4,4,4,128,sequential,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,284478,3.5152103150331486,124131.541,116998.0,261591.25,276642.10000000003,0.06115059864031665,0.06115059864031665,0.9956762913125092,4920,1068328,122998.549,0,0,777,715,0,626,589,0.9408945686900958,1777152,119744,39200,6430896,4485376,1945520,280336,121595,278336,0,121595,prefetch-home-then-copy-to-thief,0.3532179992828971,0.2446023945612666,400931,265623,1000,0,3674,1000,0,265623,785072,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,29,1,4,4,4,128,sequential,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,284478,3.5152103150331486,124131.541,116998.0,261591.25,276642.10000000003,0.06115059864031665,0.06115059864031665,0.9956762913125092,4920,1068328,122998.549,0,0,777,715,0,626,589,0.9408945686900958,1777152,119744,39200,6430896,4485376,1945520,280336,121595,278336,0,121595,prefetch-home-then-copy-to-thief,0.3532179992828971,0.2446023945612666,400931,265623,1000,0,3674,1000,0,265623,785072,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,29,2,4,4,4,128,sequential,True,1000,311833b9b102170889ddf510cbfe311a91c74b35413bdede2fa850ab43cd2018,1000,284478,3.5152103150331486,124131.541,116998.0,261591.25,276642.10000000003,0.06115059864031665,0.06115059864031665,0.9956762913125092,4920,1068328,122998.549,0,0,777,715,0,626,589,0.9408945686900958,1777152,119744,39200,6430896,4485376,1945520,280336,121595,278336,0,121595,prefetch-home-then-copy-to-thief,0.3532179992828971,0.2446023945612666,400931,265623,1000,0,3674,1000,0,265623,785072,0,70084,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,31,0,4,4,4,128,sequential,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,288188,3.4699571113301038,127060.311,119458.0,265283.05,280031.75999999995,0.0614945799269921,0.0614945799269921,0.9925820991852541,8551,1081864,125916.11,0,0,775,712,0,648,596,0.9197530864197531,1794560,117952,40320,6531200,4568832,1962368,285552,122648,283552,0,122648,prefetch-home-then-copy-to-thief,0.3541091232112371,0.2459783197079684,407200,257923,1000,0,3698,1000,0,257923,789761,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,31,1,4,4,4,128,sequential,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,288188,3.4699571113301038,127060.311,119458.0,265283.05,280031.75999999995,0.0614945799269921,0.0614945799269921,0.9925820991852541,8551,1081864,125916.11,0,0,775,712,0,648,596,0.9197530864197531,1794560,117952,40320,6531200,4568832,1962368,285552,122648,283552,0,122648,prefetch-home-then-copy-to-thief,0.3541091232112371,0.2459783197079684,407200,257923,1000,0,3698,1000,0,257923,789761,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,31,2,4,4,4,128,sequential,True,1000,7e8c8f9c09dc12f1f417dedf8edb758f93bf412b32656f75b309bd3c7f7702e9,1000,288188,3.4699571113301038,127060.311,119458.0,265283.05,280031.75999999995,0.0614945799269921,0.0614945799269921,0.9925820991852541,8551,1081864,125916.11,0,0,775,712,0,648,596,0.9197530864197531,1794560,117952,40320,6531200,4568832,1962368,285552,122648,283552,0,122648,prefetch-home-then-copy-to-thief,0.3541091232112371,0.2459783197079684,407200,257923,1000,0,3698,1000,0,257923,789761,0,71388,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,43,0,4,4,4,128,sequential,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,287230,3.4815304807993592,128424.284,122252.0,260518.05,278447.31999999995,0.060878041987257596,0.060878041987257596,0.9920882219823834,9090,1078976,127284.454,0,0,786,724,0,670,603,0.9,1833984,124416,40032,6516496,4508416,2008080,281776,125505,279776,0,125505,prefetch-home-then-copy-to-thief,0.354490303937611,0.2435121679490304,406281,262068,1000,0,3636,1000,0,262068,790110,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,43,1,4,4,4,128,sequential,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,287230,3.4815304807993592,128424.284,122252.0,260518.05,278447.31999999995,0.060878041987257596,0.060878041987257596,0.9920882219823834,9090,1078976,127284.454,0,0,786,724,0,670,603,0.9,1833984,124416,40032,6516496,4508416,2008080,281776,125505,279776,0,125505,prefetch-home-then-copy-to-thief,0.354490303937611,0.2435121679490304,406281,262068,1000,0,3636,1000,0,262068,790110,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S3,skew,43,2,4,4,4,128,sequential,True,1000,513b4a91b8a085ddd0cbcc11317541eb4fdb7d5b0bd82465ce6ca2d5ee260358,1000,287230,3.4815304807993592,128424.284,122252.0,260518.05,278447.31999999995,0.060878041987257596,0.060878041987257596,0.9920882219823834,9090,1078976,127284.454,0,0,786,724,0,670,603,0.9,1833984,124416,40032,6516496,4508416,2008080,281776,125505,279776,0,125505,prefetch-home-then-copy-to-thief,0.354490303937611,0.2435121679490304,406281,262068,1000,0,3636,1000,0,262068,790110,0,70444,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,19,0,4,4,4,128,full,True,1000,65c9a8aa78c7d877a6c35fb26aed57835ac86a34eb805800f741d5a59807b019,1000,482062,2.0744219623201996,180440.544,133237.5,445974.05,472343.41000000003,0.07062991897307816,0.07062991897307816,0.41497411121391026,1128075,1792056,179640.371,0,0,649,546,0,0,0,0.0,0,0,0,8748288,8748288,0,546768,0,544768,0,0,prefetch-home-then-copy-to-thief,0.2835568868734727,0.28251967589231264,545768,0,1000,0,5640,1000,0,0,117625,0,136692,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,19,1,4,4,4,128,full,True,1000,65c9a8aa78c7d877a6c35fb26aed57835ac86a34eb805800f741d5a59807b019,1000,482062,2.0744219623201996,180440.544,133237.5,445974.05,472343.41000000003,0.07062991897307816,0.07062991897307816,0.41497411121391026,1128075,1792056,179640.371,0,0,649,546,0,0,0,0.0,0,0,0,8748288,8748288,0,546768,0,544768,0,0,prefetch-home-then-copy-to-thief,0.2835568868734727,0.28251967589231264,545768,0,1000,0,5640,1000,0,0,117625,0,136692,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,19,2,4,4,4,128,full,True,1000,65c9a8aa78c7d877a6c35fb26aed57835ac86a34eb805800f741d5a59807b019,1000,482062,2.0744219623201996,180440.544,133237.5,445974.05,472343.41000000003,0.07062991897307816,0.07062991897307816,0.41497411121391026,1128075,1792056,179640.371,0,0,649,546,0,0,0,0.0,0,0,0,8748288,8748288,0,546768,0,544768,0,0,prefetch-home-then-copy-to-thief,0.2835568868734727,0.28251967589231264,545768,0,1000,0,5640,1000,0,0,117625,0,136692,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,23,0,4,4,4,128,full,True,1000,ae70abcc16ea939f1e90a0b0941c85f102b344e4d9c87df984bd3b395675d0ff,1000,498319,2.0067466823460474,191899.932,142443.5,464345.05,491156.61000000004,0.07046088951053442,0.07046088951053442,0.41565192176096033,1164767,1852828,191071.423,0,0,670,567,0,0,0,0.0,0,0,0,9020672,9020672,0,563792,0,561792,0,0,prefetch-home-then-copy-to-thief,0.2828469313833107,0.2818435580421377,562792,0,1000,0,5652,1000,0,0,124691,0,140948,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,23,1,4,4,4,128,full,True,1000,ae70abcc16ea939f1e90a0b0941c85f102b344e4d9c87df984bd3b395675d0ff,1000,498319,2.0067466823460474,191899.932,142443.5,464345.05,491156.61000000004,0.07046088951053442,0.07046088951053442,0.41565192176096033,1164767,1852828,191071.423,0,0,670,567,0,0,0,0.0,0,0,0,9020672,9020672,0,563792,0,561792,0,0,prefetch-home-then-copy-to-thief,0.2828469313833107,0.2818435580421377,562792,0,1000,0,5652,1000,0,0,124691,0,140948,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,23,2,4,4,4,128,full,True,1000,ae70abcc16ea939f1e90a0b0941c85f102b344e4d9c87df984bd3b395675d0ff,1000,498319,2.0067466823460474,191899.932,142443.5,464345.05,491156.61000000004,0.07046088951053442,0.07046088951053442,0.41565192176096033,1164767,1852828,191071.423,0,0,670,567,0,0,0,0.0,0,0,0,9020672,9020672,0,563792,0,561792,0,0,prefetch-home-then-copy-to-thief,0.2828469313833107,0.2818435580421377,562792,0,1000,0,5652,1000,0,0,124691,0,140948,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,29,0,4,4,4,128,full,True,1000,edbb5ea3e74af74f3aa48ab1c22eb4d1651bf06e785a1f71e9539f90d4e84cb4,1000,508478,1.966653424533608,195539.583,151088.5,475583.04999999993,502118.41,0.06925766699837554,0.06925766699837554,0.4126958295147479,1194525,1893048,194700.196,0,0,668,563,0,0,0,0.0,0,0,0,9047296,9047296,0,565456,0,563456,0,0,prefetch-home-then-copy-to-thief,0.278013994705769,0.2770306679935022,564456,0,1000,0,5648,1000,0,0,133493,0,141364,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,29,1,4,4,4,128,full,True,1000,edbb5ea3e74af74f3aa48ab1c22eb4d1651bf06e785a1f71e9539f90d4e84cb4,1000,508478,1.966653424533608,195539.583,151088.5,475583.04999999993,502118.41,0.06925766699837554,0.06925766699837554,0.4126958295147479,1194525,1893048,194700.196,0,0,668,563,0,0,0,0.0,0,0,0,9047296,9047296,0,565456,0,563456,0,0,prefetch-home-then-copy-to-thief,0.278013994705769,0.2770306679935022,564456,0,1000,0,5648,1000,0,0,133493,0,141364,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,29,2,4,4,4,128,full,True,1000,edbb5ea3e74af74f3aa48ab1c22eb4d1651bf06e785a1f71e9539f90d4e84cb4,1000,508478,1.966653424533608,195539.583,151088.5,475583.04999999993,502118.41,0.06925766699837554,0.06925766699837554,0.4126958295147479,1194525,1893048,194700.196,0,0,668,563,0,0,0,0.0,0,0,0,9047296,9047296,0,565456,0,563456,0,0,prefetch-home-then-copy-to-thief,0.278013994705769,0.2770306679935022,564456,0,1000,0,5648,1000,0,0,133493,0,141364,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,31,0,4,4,4,128,full,True,1000,27fbbdbd32cf76632047528b9fb5586e0a8ddbf7dad077f37dd445ba4c12af09,1000,469637,2.12930412211985,182101.239,137148.5,434163.0,461998.61,0.07319695850199197,0.07319695850199197,0.42915539022691995,1072359,1741044,181295.05,0,0,651,542,0,0,0,0.0,0,0,0,8832256,8832256,0,552016,0,550016,0,0,prefetch-home-then-copy-to-thief,0.29385248606902775,0.2927878340079679,551016,0,1000,0,5684,1000,0,0,117081,0,138004,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,31,1,4,4,4,128,full,True,1000,27fbbdbd32cf76632047528b9fb5586e0a8ddbf7dad077f37dd445ba4c12af09,1000,469637,2.12930412211985,182101.239,137148.5,434163.0,461998.61,0.07319695850199197,0.07319695850199197,0.42915539022691995,1072359,1741044,181295.05,0,0,651,542,0,0,0,0.0,0,0,0,8832256,8832256,0,552016,0,550016,0,0,prefetch-home-then-copy-to-thief,0.29385248606902775,0.2927878340079679,551016,0,1000,0,5684,1000,0,0,117081,0,138004,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,31,2,4,4,4,128,full,True,1000,27fbbdbd32cf76632047528b9fb5586e0a8ddbf7dad077f37dd445ba4c12af09,1000,469637,2.12930412211985,182101.239,137148.5,434163.0,461998.61,0.07319695850199197,0.07319695850199197,0.42915539022691995,1072359,1741044,181295.05,0,0,651,542,0,0,0,0.0,0,0,0,8832256,8832256,0,552016,0,550016,0,0,prefetch-home-then-copy-to-thief,0.29385248606902775,0.2927878340079679,551016,0,1000,0,5684,1000,0,0,117081,0,138004,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,43,0,4,4,4,128,full,True,1000,75129728fa1049e56839ba6cf684e7663126e02d5768dc121582536b4862e262,1000,509326,1.9633790538869016,196758.513,152240.5,473045.05,501046.4,0.06862402469145498,0.06862402469145498,0.4037826460852185,1214676,1897496,195935.885,0,0,680,585,0,0,0,0.0,0,0,0,8979712,8979712,0,561232,0,559232,0,0,prefetch-home-then-copy-to-thief,0.27547778829276337,0.27449609876581993,560232,0,1000,0,5716,1000,0,0,121978,0,140308,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,43,1,4,4,4,128,full,True,1000,75129728fa1049e56839ba6cf684e7663126e02d5768dc121582536b4862e262,1000,509326,1.9633790538869016,196758.513,152240.5,473045.05,501046.4,0.06862402469145498,0.06862402469145498,0.4037826460852185,1214676,1897496,195935.885,0,0,680,585,0,0,0,0.0,0,0,0,8979712,8979712,0,561232,0,559232,0,0,prefetch-home-then-copy-to-thief,0.27547778829276337,0.27449609876581993,560232,0,1000,0,5716,1000,0,0,121978,0,140308,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,43,2,4,4,4,128,full,True,1000,75129728fa1049e56839ba6cf684e7663126e02d5768dc121582536b4862e262,1000,509326,1.9633790538869016,196758.513,152240.5,473045.05,501046.4,0.06862402469145498,0.06862402469145498,0.4037826460852185,1214676,1897496,195935.885,0,0,680,585,0,0,0,0.0,0,0,0,8979712,8979712,0,561232,0,559232,0,0,prefetch-home-then-copy-to-thief,0.27547778829276337,0.27449609876581993,560232,0,1000,0,5716,1000,0,0,121978,0,140308,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,19,0,4,4,4,128,sequential,True,1000,65c9a8aa78c7d877a6c35fb26aed57835ac86a34eb805800f741d5a59807b019,1000,835788,1.196475661292098,301996.063,208947.5,771821.6499999999,819290.5299999999,0.04073760331567335,0.04073760331567335,0.40056539457374357,2004001,3206960,300656.912,0,0,649,546,0,0,0,0.0,0,0,0,8748288,8748288,0,546768,0,544768,0,0,prefetch-home-then-copy-to-thief,0.16354865109333946,0.1629504132626934,545768,0,1000,0,5640,1000,0,0,658191,0,136692,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,19,1,4,4,4,128,sequential,True,1000,65c9a8aa78c7d877a6c35fb26aed57835ac86a34eb805800f741d5a59807b019,1000,835788,1.196475661292098,301996.063,208947.5,771821.6499999999,819290.5299999999,0.04073760331567335,0.04073760331567335,0.40056539457374357,2004001,3206960,300656.912,0,0,649,546,0,0,0,0.0,0,0,0,8748288,8748288,0,546768,0,544768,0,0,prefetch-home-then-copy-to-thief,0.16354865109333946,0.1629504132626934,545768,0,1000,0,5640,1000,0,0,658191,0,136692,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,19,2,4,4,4,128,sequential,True,1000,65c9a8aa78c7d877a6c35fb26aed57835ac86a34eb805800f741d5a59807b019,1000,835788,1.196475661292098,301996.063,208947.5,771821.6499999999,819290.5299999999,0.04073760331567335,0.04073760331567335,0.40056539457374357,2004001,3206960,300656.912,0,0,649,546,0,0,0,0.0,0,0,0,8748288,8748288,0,546768,0,544768,0,0,prefetch-home-then-copy-to-thief,0.16354865109333946,0.1629504132626934,545768,0,1000,0,5640,1000,0,0,658191,0,136692,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,23,0,4,4,4,128,sequential,True,1000,ae70abcc16ea939f1e90a0b0941c85f102b344e4d9c87df984bd3b395675d0ff,1000,869755,1.1497490672660693,325745.604,230231.5,809592.2499999999,857857.8899999999,0.04036998924984622,0.04036998924984622,0.399826100453576,2088017,3338572,324354.601,0,0,670,567,0,0,0,0.0,0,0,0,9020672,9020672,0,563792,0,561792,0,0,prefetch-home-then-copy-to-thief,0.16205483153301792,0.1614799569993849,562792,0,1000,0,5652,1000,0,0,688763,0,140948,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,23,1,4,4,4,128,sequential,True,1000,ae70abcc16ea939f1e90a0b0941c85f102b344e4d9c87df984bd3b395675d0ff,1000,869755,1.1497490672660693,325745.604,230231.5,809592.2499999999,857857.8899999999,0.04036998924984622,0.04036998924984622,0.399826100453576,2088017,3338572,324354.601,0,0,670,567,0,0,0,0.0,0,0,0,9020672,9020672,0,563792,0,561792,0,0,prefetch-home-then-copy-to-thief,0.16205483153301792,0.1614799569993849,562792,0,1000,0,5652,1000,0,0,688763,0,140948,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,23,2,4,4,4,128,sequential,True,1000,ae70abcc16ea939f1e90a0b0941c85f102b344e4d9c87df984bd3b395675d0ff,1000,869755,1.1497490672660693,325745.604,230231.5,809592.2499999999,857857.8899999999,0.04036998924984622,0.04036998924984622,0.399826100453576,2088017,3338572,324354.601,0,0,670,567,0,0,0,0.0,0,0,0,9020672,9020672,0,563792,0,561792,0,0,prefetch-home-then-copy-to-thief,0.16205483153301792,0.1614799569993849,562792,0,1000,0,5652,1000,0,0,688763,0,140948,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
varp.k26.scheduler-model.v2,analytical-model,S1,mixed,29,0,4,4,4,128,sequential,True,1000,edbb5ea3e74af74f3aa48ab1c22eb4d1651bf06e785a1f71e9539f90d4e84cb4,1000,890948,1.1223999604915214,334885.389,248694.5,832734.6499999999,880497.53,0.03952643700866942,0.03952643700866942,0.3920719839990662,2166529,3422928,333488.126,0,0,669,564,0,0,0,0.0,0,0,0,9047296,9047296,0,565456,0,563456,0,0,prefetch-home-then-copy-to-thief,0.15866694801492343,0.15810574803467767,564456,0,1000,0,5648,1000,0,0,692943,0,141364,not-applicable,0.0,True,False,True,1000,1000,0,service_overlap_sensitivity
