schema_version,evidence_type,scheduler,workload,seed,process_repetition,clusters,channels,bundles,link_width_bits,service_overlap_mode,jobs,ledger_sha256,completed_jobs,total_completion_cycles,throughput_jobs_per_kcycle,mean_tile_latency_cycles,p50_tile_latency_cycles,p95_tile_latency_cycles,p99_tile_latency_cycles,cluster_utilization_mean,cluster_compute_utilization_mean,cluster_reservation_occupancy_mean,cluster_idle_cycles,cluster_compute_idle_cycles,queue_wait_mean_cycles,max_queue_depth,queue_imbalance,ingress_backlog_final,steal_attempts,successful_steals,steal_success_rate,remote_weight_bytes,activation_retransmission_bytes,partial_sum_traffic_bytes,link_bundle_utilization_mean,ddr_channel_utilization_mean,request_serializer_wait,request_credit_wait,request_cdc_wait,outstanding_table_full_wait,response_serializer_wait,response_cdc_wait,consumer_fifo_full_wait,bundle_contention_wait,memory_command_wait,central_queue_control_cycles,oracle_resource_lower_bound_cycles,oracle_schedule_kind,starvation_ratio,completion_reordered,timed_out,correctness,input_job_id_count,completed_job_id_count,duplicate_completion_count,subset
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,23,1,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170908,5.851101177241556,84621.332,84598.5,159940.25,167918.85,0.0704004493645704,0.0704004493645704,0.9931746904767478,4666,635504,83942.366,248,0,0,0,0,0.0,0,0,0,0.3079785615652866,0.2816017974582816,209544,0,1000,0,3000,1000,0,0,436232,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,23,2,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170908,5.851101177241556,84621.332,84598.5,159940.25,167918.85,0.0704004493645704,0.0704004493645704,0.9931746904767478,4666,635504,83942.366,248,0,0,0,0,0.0,0,0,0,0.3079785615652866,0.2816017974582816,209544,0,1000,0,3000,1000,0,0,436232,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,29,0,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.704,82621.5,158348.3,165482.81,0.07154386631219142,0.07154386631219142,0.9924753133308013,5072,625824,82427.728,248,2,0,0,0,0.0,0,0,0,0.3129628750474744,0.28617546524876564,209952,0,1000,0,3000,1000,0,0,425594,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,29,1,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.704,82621.5,158348.3,165482.81,0.07154386631219142,0.07154386631219142,0.9924753133308013,5072,625824,82427.728,248,2,0,0,0,0.0,0,0,0,0.3129628750474744,0.28617546524876564,209952,0,1000,0,3000,1000,0,0,425594,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,29,2,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.704,82621.5,158348.3,165482.81,0.07154386631219142,0.07154386631219142,0.9924753133308013,5072,625824,82427.728,248,2,0,0,0,0.0,0,0,0,0.3129628750474744,0.28617546524876564,209952,0,1000,0,3000,1000,0,0,425594,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,31,0,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173390,5.76734529096257,86041.462,84472.5,163609.05,170597.90999999997,0.06980794740181095,0.06980794740181095,0.9947171117134783,3664,645144,85351.566,248,1,0,0,0,0.0,0,0,0,0.30533479439414035,0.2792317896072438,210768,0,1000,0,3000,1000,0,0,445850,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,31,1,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173390,5.76734529096257,86041.462,84472.5,163609.05,170597.90999999997,0.06980794740181095,0.06980794740181095,0.9947171117134783,3664,645144,85351.566,248,1,0,0,0,0.0,0,0,0,0.30533479439414035,0.2792317896072438,210768,0,1000,0,3000,1000,0,0,445850,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,31,2,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173390,5.76734529096257,86041.462,84472.5,163609.05,170597.90999999997,0.06980794740181095,0.06980794740181095,0.9947171117134783,3664,645144,85351.566,248,1,0,0,0,0.0,0,0,0,0.30533479439414035,0.2792317896072438,210768,0,1000,0,3000,1000,0,0,445850,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,43,0,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173750,5.755395683453237,86398.302,85540.5,163459.15,170812.47,0.06929496402877698,0.06929496402877698,0.9931280575539568,4776,646840,85708.078,248,0,0,0,0,0.0,0,0,0,0.303136690647482,0.2771798561151079,209680,0,1000,0,3000,1000,0,0,447618,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,43,1,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173750,5.755395683453237,86398.302,85540.5,163459.15,170812.47,0.06929496402877698,0.06929496402877698,0.9931280575539568,4776,646840,85708.078,248,0,0,0,0,0.0,0,0,0,0.303136690647482,0.2771798561151079,209680,0,1000,0,3000,1000,0,0,447618,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S1,hotspot,43,2,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173750,5.755395683453237,86398.302,85540.5,163459.15,170812.47,0.06929496402877698,0.06929496402877698,0.9931280575539568,4776,646840,85708.078,248,0,0,0,0,0.0,0,0,0,0.303136690647482,0.2771798561151079,209680,0,1000,0,3000,1000,0,0,447618,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,19,0,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169280,5.9073724007561434,84088.712,83776.5,159758.05,166363.88,0.07008506616257089,0.07008506616257089,0.9980535207939508,1318,629664,83412.91,248,1,0,25,9,0.36,22528,1408,576,0.3067225897920605,0.28034026465028355,206688,218,1000,0,3000,1000,0,218,436634,0,51922,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,19,1,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169280,5.9073724007561434,84088.712,83776.5,159758.05,166363.88,0.07008506616257089,0.07008506616257089,0.9980535207939508,1318,629664,83412.91,248,1,0,25,9,0.36,22528,1408,576,0.3067225897920605,0.28034026465028355,206688,218,1000,0,3000,1000,0,218,436634,0,51922,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,19,2,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169280,5.9073724007561434,84088.712,83776.5,159758.05,166363.88,0.07008506616257089,0.07008506616257089,0.9980535207939508,1318,629664,83412.91,248,1,0,25,9,0.36,22528,1408,576,0.3067225897920605,0.28034026465028355,206688,218,1000,0,3000,1000,0,218,436634,0,51922,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,23,0,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170784,5.855349447255012,84621.642,84598.5,159940.25,167920.52,0.0704515645493723,0.0704515645493723,0.9989138326775342,742,635008,83939.248,248,0,0,19,3,0.15789473684210525,10240,640,192,0.3082021735057148,0.2818062581974892,209544,44,1000,0,3000,1000,0,44,439688,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,23,1,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170784,5.855349447255012,84621.642,84598.5,159940.25,167920.52,0.0704515645493723,0.0704515645493723,0.9989138326775342,742,635008,83939.248,248,0,0,19,3,0.15789473684210525,10240,640,192,0.3082021735057148,0.2818062581974892,209544,44,1000,0,3000,1000,0,44,439688,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,23,2,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170784,5.855349447255012,84621.642,84598.5,159940.25,167920.52,0.0704515645493723,0.0704515645493723,0.9989138326775342,742,635008,83939.248,248,0,0,19,3,0.15789473684210525,10240,640,192,0.3082021735057148,0.2818062581974892,209544,44,1000,0,3000,1000,0,44,439688,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,29,0,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.576,82621.5,158348.3,165482.92,0.07154386631219142,0.07154386631219142,0.9977123290922901,1542,625824,82424.07,248,2,0,21,5,0.23809523809523808,18432,1152,320,0.3129628750474744,0.28617546524876564,209952,440,1000,0,3000,1000,0,440,429124,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,29,1,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.576,82621.5,158348.3,165482.92,0.07154386631219142,0.07154386631219142,0.9977123290922901,1542,625824,82424.07,248,2,0,21,5,0.23809523809523808,18432,1152,320,0.3129628750474744,0.28617546524876564,209952,440,1000,0,3000,1000,0,440,429124,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,29,2,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.576,82621.5,158348.3,165482.92,0.07154386631219142,0.07154386631219142,0.9977123290922901,1542,625824,82424.07,248,2,0,21,5,0.23809523809523808,18432,1152,320,0.3129628750474744,0.28617546524876564,209952,440,1000,0,3000,1000,0,440,429124,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,31,0,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173344,5.768875761491601,86040.904,84472.5,163609.05,170605.5,0.06982647221709433,0.06982647221709433,0.9985606654975079,998,644960,85348.526,248,1,0,20,4,0.2,10240,640,256,0.3054158205648883,0.2793058888683773,210768,158,1000,0,3000,1000,0,158,448346,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,31,1,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173344,5.768875761491601,86040.904,84472.5,163609.05,170605.5,0.06982647221709433,0.06982647221709433,0.9985606654975079,998,644960,85348.526,248,1,0,20,4,0.2,10240,640,256,0.3054158205648883,0.2793058888683773,210768,158,1000,0,3000,1000,0,158,448346,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,31,2,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173344,5.768875761491601,86040.904,84472.5,163609.05,170605.5,0.06982647221709433,0.06982647221709433,0.9985606654975079,998,644960,85348.526,248,1,0,20,4,0.2,10240,640,256,0.3054158205648883,0.2793058888683773,210768,158,1000,0,3000,1000,0,158,448346,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,43,0,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173632,5.7593070401769255,86397.856,85540.5,163459.15,170812.15,0.06934205676373019,0.06934205676373019,0.9980562338739403,1350,646368,85704.678,248,0,0,21,5,0.23809523809523808,18432,1152,320,0.30334270180611866,0.27736822705492076,209680,406,1000,0,3000,1000,0,406,450602,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,43,1,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173632,5.7593070401769255,86397.856,85540.5,163459.15,170812.15,0.06934205676373019,0.06934205676373019,0.9980562338739403,1350,646368,85704.678,248,0,0,21,5,0.23809523809523808,18432,1152,320,0.30334270180611866,0.27736822705492076,209680,406,1000,0,3000,1000,0,406,450602,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S2,hotspot,43,2,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173632,5.7593070401769255,86397.856,85540.5,163459.15,170812.15,0.06934205676373019,0.06934205676373019,0.9980562338739403,1350,646368,85704.678,248,0,0,21,5,0.23809523809523808,18432,1152,320,0.30334270180611866,0.27736822705492076,209680,406,1000,0,3000,1000,0,406,450602,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,19,0,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169280,5.9073724007561434,84088.35,83776.5,159758.05,166364.1,0.07008506616257089,0.07008506616257089,0.9976754489603025,1574,629664,83412.804,248,1,0,25,9,0.36,20480,1280,576,0.3067225897920605,0.28034026465028355,206688,386,1000,0,3000,1000,0,386,436356,0,51922,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,19,1,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169280,5.9073724007561434,84088.35,83776.5,159758.05,166364.1,0.07008506616257089,0.07008506616257089,0.9976754489603025,1574,629664,83412.804,248,1,0,25,9,0.36,20480,1280,576,0.3067225897920605,0.28034026465028355,206688,386,1000,0,3000,1000,0,386,436356,0,51922,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,19,2,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169280,5.9073724007561434,84088.35,83776.5,159758.05,166364.1,0.07008506616257089,0.07008506616257089,0.9976754489603025,1574,629664,83412.804,248,1,0,25,9,0.36,20480,1280,576,0.3067225897920605,0.28034026465028355,206688,386,1000,0,3000,1000,0,386,436356,0,51922,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,23,0,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170816,5.854252529037092,84619.722,84598.5,159940.25,167749.99,0.07043836642937429,0.07043836642937429,0.9978836877107531,1446,635136,83937.904,248,0,0,20,4,0.2,10240,640,256,0.3081444361183964,0.2817534657174972,209544,182,1000,0,3000,1000,0,182,439112,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,23,1,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170816,5.854252529037092,84619.722,84598.5,159940.25,167749.99,0.07043836642937429,0.07043836642937429,0.9978836877107531,1446,635136,83937.904,248,0,0,20,4,0.2,10240,640,256,0.3081444361183964,0.2817534657174972,209544,182,1000,0,3000,1000,0,182,439112,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,23,2,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,170816,5.854252529037092,84619.722,84598.5,159940.25,167749.99,0.07043836642937429,0.07043836642937429,0.9978836877107531,1446,635136,83937.904,248,0,0,20,4,0.2,10240,640,256,0.3081444361183964,0.2817534657174972,209544,182,1000,0,3000,1000,0,182,439112,0,52636,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,29,0,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.448,82621.5,158348.3,165320.91999999998,0.07154386631219142,0.07154386631219142,0.9977123290922901,1542,625824,82423.942,248,2,0,21,5,0.23809523809523808,16384,1024,320,0.3129628750474744,0.28617546524876564,209952,464,1000,0,3000,1000,0,464,429124,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,29,1,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.448,82621.5,158348.3,165320.91999999998,0.07154386631219142,0.07154386631219142,0.9977123290922901,1542,625824,82423.942,248,2,0,21,5,0.23809523809523808,16384,1024,320,0.3129628750474744,0.28617546524876564,209952,464,1000,0,3000,1000,0,464,429124,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,29,2,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168512,5.934295480440562,83096.448,82621.5,158348.3,165320.91999999998,0.07154386631219142,0.07154386631219142,0.9977123290922901,1542,625824,82423.942,248,2,0,21,5,0.23809523809523808,16384,1024,320,0.3129628750474744,0.28617546524876564,209952,464,1000,0,3000,1000,0,464,429124,0,52738,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,31,0,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173344,5.768875761491601,86040.52,84472.5,163609.05,170441.86000000002,0.06982647221709433,0.06982647221709433,0.9985606654975079,998,644960,85348.142,248,1,0,20,4,0.2,8192,512,256,0.3054158205648883,0.2793058888683773,210768,282,1000,0,3000,1000,0,282,448346,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,31,1,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173344,5.768875761491601,86040.52,84472.5,163609.05,170441.86000000002,0.06982647221709433,0.06982647221709433,0.9985606654975079,998,644960,85348.142,248,1,0,20,4,0.2,8192,512,256,0.3054158205648883,0.2793058888683773,210768,282,1000,0,3000,1000,0,282,448346,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,31,2,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173344,5.768875761491601,86040.52,84472.5,163609.05,170441.86000000002,0.06982647221709433,0.06982647221709433,0.9985606654975079,998,644960,85348.142,248,1,0,20,4,0.2,8192,512,256,0.3054158205648883,0.2793058888683773,210768,282,1000,0,3000,1000,0,282,448346,0,52942,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,43,0,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173632,5.7593070401769255,86397.586,85540.5,163459.15,170812.47,0.06934205676373019,0.06934205676373019,0.9977797871360118,1542,646368,85704.6,248,0,0,22,6,0.2727272727272727,18432,1152,384,0.30334270180611866,0.27736822705492076,209680,1354,1000,0,3000,1000,0,1354,450424,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,43,1,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173632,5.7593070401769255,86397.586,85540.5,163459.15,170812.47,0.06934205676373019,0.06934205676373019,0.9977797871360118,1542,646368,85704.6,248,0,0,22,6,0.2727272727272727,18432,1152,384,0.30334270180611866,0.27736822705492076,209680,1354,1000,0,3000,1000,0,1354,450424,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,S3,hotspot,43,2,4,4,4,128,full,1000,c75264eb347df971ecc31aeb70603304679c25a4b48dbf4d10cb5c1d719c35a8,1000,173632,5.7593070401769255,86397.586,85540.5,163459.15,170812.47,0.06934205676373019,0.06934205676373019,0.9977797871360118,1542,646368,85704.6,248,0,0,22,6,0.2727272727272727,18432,1152,384,0.30334270180611866,0.27736822705492076,209680,1354,1000,0,3000,1000,0,1354,450424,0,52670,not-applicable,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,19,0,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169806,5.889073413189169,63535.529,50221.5,156120.7,166262.55,0.0698679669740763,0.0698679669740763,0.9977385958093354,1536,631768,62857.841,1000,0,0,0,0,0.0,0,0,0,0.30577246975960803,0.2794718678963052,206688,4140,1000,0,3000,1000,0,4140,438068,0,51922,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,19,1,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169806,5.889073413189169,63535.529,50221.5,156120.7,166262.55,0.0698679669740763,0.0698679669740763,0.9977385958093354,1536,631768,62857.841,1000,0,0,0,0,0.0,0,0,0,0.30577246975960803,0.2794718678963052,206688,4140,1000,0,3000,1000,0,4140,438068,0,51922,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,19,2,4,4,4,128,full,1000,bf1ae2133e17a5e1a200d4eeab505a55d3da0f0e5ba571652790f8b10054ef69,1000,169806,5.889073413189169,63535.529,50221.5,156120.7,166262.55,0.0698679669740763,0.0698679669740763,0.9977385958093354,1536,631768,62857.841,1000,0,0,0,0,0.0,0,0,0,0.30577246975960803,0.2794718678963052,206688,4140,1000,0,3000,1000,0,4140,438068,0,51922,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,23,0,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,171242,5.839688861377466,63776.675,49042.5,157562.74999999997,167702.55,0.07026313638009367,0.07026313638009367,0.997757559477231,1536,636840,63093.243,1000,0,0,0,0,0.0,0,0,0,0.30737786290746427,0.2810525455203747,209544,3651,1000,0,3000,1000,0,3651,440713,0,52636,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,23,1,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,171242,5.839688861377466,63776.675,49042.5,157562.74999999997,167702.55,0.07026313638009367,0.07026313638009367,0.997757559477231,1536,636840,63093.243,1000,0,0,0,0,0.0,0,0,0,0.30737786290746427,0.2810525455203747,209544,3651,1000,0,3000,1000,0,3651,440713,0,52636,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,23,2,4,4,4,128,full,1000,cac17ab47ec736a21b9fc3678cc3a84291166ea79198ce44e5955c82905cc1f4,1000,171242,5.839688861377466,63776.675,49042.5,157562.74999999997,167702.55,0.07026313638009367,0.07026313638009367,0.997757559477231,1536,636840,63093.243,1000,0,0,0,0,0.0,0,0,0,0.30737786290746427,0.2810525455203747,209544,3651,1000,0,3000,1000,0,3651,440713,0,52636,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,29,0,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168991,5.917474895112758,62248.722,47569.5,155307.7,165454.53,0.0713410773354794,0.0713410773354794,0.9977276896402767,1536,627740,61574.294,1000,0,0,0,0,0.0,0,0,0,0.3120757910184566,0.28536430934191764,209952,5013,1000,0,3000,1000,0,5013,430099,0,52738,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,29,1,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168991,5.917474895112758,62248.722,47569.5,155307.7,165454.53,0.0713410773354794,0.0713410773354794,0.9977276896402767,1536,627740,61574.294,1000,0,0,0,0,0.0,0,0,0,0.3120757910184566,0.28536430934191764,209952,5013,1000,0,3000,1000,0,5013,430099,0,52738,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,29,2,4,4,4,128,full,1000,803080c08108b8a28120dcb99f67fece3b78ee9a7277cc8024fa0d9681a8de38,1000,168991,5.917474895112758,62248.722,47569.5,155307.7,165454.53,0.0713410773354794,0.0713410773354794,0.9977276896402767,1536,627740,61574.294,1000,0,0,0,0,0.0,0,0,0,0.3120757910184566,0.28536430934191764,209952,5013,1000,0,3000,1000,0,5013,430099,0,52738,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
varp.k26.scheduler-model.v1,analytical-model,Oracle,hotspot,31,0,4,4,4,128,full,1000,099aec332d7143420b15ba10a30b4de2192be2be462bf1ea0832586ca4686b88,1000,173866,5.751555795842775,65036.782,49453.0,160182.69999999998,170338.55000000002,0.06961683135288096,0.06961683135288096,0.9977914025743964,1536,647048,64342.854,1000,0,0,0,0,0.0,0,0,0,0.30449886694350825,0.2784673254115238,210768,3773,1000,0,3000,1000,0,3773,449386,0,52942,offline-clairvoyant-list-schedule,0.0,True,False,True,1000,1000,0,scheduler
